CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
8577149,3,1,3,F,7,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8577149,4,1,3,M,3,3,9,-,-,0,ALAMEDA,OAKLAND,2018
8578997,1,1,4,F,25,4,9,P,W,0,ALAMEDA,OAKLAND,2018
8579007,2,1,3,M,24,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8581413,2,1,3,-,45,3,9,N,A,0,ALAMEDA,OAKLAND,2018
8581421,2,1,3,F,48,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8581426,2,1,3,M,28,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8581716,1,1,3,F,70,3,9,-,-,0,ALAMEDA,OAKLAND,2018
8581732,2,1,3,F,16,3,9,P,-,0,ALAMEDA,OAKLAND,2018
8581744,1,1,3,M,62,2,9,-,A,0,ALAMEDA,OAKLAND,2018
8581760,2,1,3,F,18,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8583214,3,1,3,-,39,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8589185,2,1,3,F,40,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8590434,2,1,3,F,51,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8590454,2,1,4,M,63,3,9,P,V,2,ALAMEDA,OAKLAND,2018
8592938,2,1,3,F,68,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8597599,2,1,3,M,74,2,9,P,A,0,ALAMEDA,OAKLAND,2018
8597683,1,1,4,M,55,4,9,V,-,0,ALAMEDA,OAKLAND,2018
8603164,2,1,4,M,46,4,9,M,V,3,ALAMEDA,OAKLAND,2018
8610092,2,1,3,F,54,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8610108,1,1,3,F,31,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8613244,1,1,4,M,61,4,1,-,V,1,ALAMEDA,OAKLAND,2018
8613244,2,1,2,F,6,0,6,M,C,0,ALAMEDA,OAKLAND,2018
8613244,2,2,2,M,8,0,4,M,C,0,ALAMEDA,OAKLAND,2018
8613247,2,1,3,F,14,4,9,-,-,1,ALAMEDA,OAKLAND,2018
8613280,3,1,3,M,28,4,9,P,H,0,ALAMEDA,OAKLAND,2018
8617483,2,1,3,M,58,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8617487,1,1,3,F,56,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8617980,2,1,3,M,23,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8624690,2,1,3,F,20,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8627743,1,1,3,F,30,4,9,P,A,0,ALAMEDA,OAKLAND,2018
8631521,2,1,4,F,52,4,9,P,W,0,ALAMEDA,OAKLAND,2018
8631615,2,1,3,F,17,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8631696,2,1,3,F,60,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8632727,2,1,3,M,18,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8634107,1,1,4,M,67,3,9,-,-,1,ALAMEDA,OAKLAND,2018
8634135,2,1,4,F,22,3,9,P,W,1,ALAMEDA,OAKLAND,2018
8634674,2,1,3,F,32,4,9,P,A,0,ALAMEDA,OAKLAND,2018
8637861,1,1,4,F,30,4,9,P,V,0,ALAMEDA,OAKLAND,2018
8645006,2,1,3,F,81,4,9,-,C,0,ALAMEDA,OAKLAND,2018
8645014,1,1,4,F,36,4,9,P,V,0,ALAMEDA,OAKLAND,2018
8645148,2,1,4,F,34,3,1,P,W,1,ALAMEDA,OAKLAND,2018
8645683,2,1,3,-,64,4,9,P,A,0,ALAMEDA,OAKLAND,2018
8646954,1,1,3,M,19,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8650283,2,1,4,M,50,3,9,-,W,1,ALAMEDA,OAKLAND,2018
8650307,2,1,1,M,37,4,1,M,G,0,ALAMEDA,OAKLAND,2018
8650307,3,1,3,M,36,4,9,P,H,0,ALAMEDA,OAKLAND,2018
8654612,2,1,4,-,12,4,9,P,A,0,ALAMEDA,OAKLAND,2018
8654620,2,1,4,M,34,3,1,-,W,3,ALAMEDA,OAKLAND,2018
8655212,1,1,3,M,59,2,9,P,A,0,ALAMEDA,OAKLAND,2018
8655874,1,1,4,M,37,4,1,P,V,1,ALAMEDA,OAKLAND,2018
8658024,1,1,4,M,52,4,9,P,V,1,ALAMEDA,OAKLAND,2018
8662176,2,1,3,-,41,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8662188,2,1,3,F,39,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8662188,3,1,3,M,10,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8662224,2,1,3,F,24,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8662235,2,1,4,M,8,4,1,M,V,3,ALAMEDA,OAKLAND,2018
8662769,1,1,4,M,43,3,1,V,-,2,ALAMEDA,OAKLAND,2018
8662769,2,1,2,F,29,0,3,M,G,0,ALAMEDA,OAKLAND,2018
8663334,1,1,3,M,23,2,9,-,-,3,ALAMEDA,OAKLAND,2018
8663504,2,1,3,M,43,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8669094,2,1,4,-,20,4,1,P,V,0,ALAMEDA,OAKLAND,2018
8669525,2,1,4,M,29,3,9,P,V,1,ALAMEDA,OAKLAND,2018
8669545,2,1,4,M,58,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8670141,2,1,3,F,30,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8670356,2,1,4,M,30,4,1,P,V,3,ALAMEDA,OAKLAND,2018
8670372,2,1,3,M,36,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8675730,1,1,2,F,17,0,4,M,B,0,ALAMEDA,OAKLAND,2018
8675730,2,1,3,F,47,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8687023,2,1,3,-,35,4,9,N,-,0,ALAMEDA,OAKLAND,2018
8687272,1,1,3,F,29,2,1,P,V,1,ALAMEDA,OAKLAND,2018
8688008,2,1,3,M,75,4,9,P,B,0,ALAMEDA,OAKLAND,2018
8688206,1,1,2,M,14,0,3,M,G,0,ALAMEDA,OAKLAND,2018
8688206,2,1,3,F,28,3,9,-,-,0,ALAMEDA,OAKLAND,2018
8688224,2,1,3,F,23,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8688257,1,1,2,M,65,0,2,M,G,0,ALAMEDA,OAKLAND,2018
8688257,2,1,4,M,44,4,9,P,A,0,ALAMEDA,OAKLAND,2018
8688261,1,1,4,M,35,3,1,P,V,2,ALAMEDA,OAKLAND,2018
8688273,2,1,3,F,5,3,9,-,-,0,ALAMEDA,OAKLAND,2018
8688293,2,1,4,M,84,3,9,P,A,0,ALAMEDA,OAKLAND,2018
8689778,2,1,4,M,44,4,1,P,W,3,ALAMEDA,OAKLAND,2018
8689810,2,1,4,F,20,3,9,P,V,0,ALAMEDA,OAKLAND,2018
8689817,1,1,3,F,67,2,9,-,-,3,ALAMEDA,OAKLAND,2018
8690070,1,1,3,M,7,2,9,-,-,0,ALAMEDA,OAKLAND,2018
8690642,2,1,3,F,42,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8695043,1,1,4,F,18,4,9,P,V,1,ALAMEDA,OAKLAND,2018
8695047,1,1,4,M,29,4,9,V,-,3,ALAMEDA,OAKLAND,2018
8695196,2,1,3,M,42,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8700453,2,1,2,M,2,0,4,M,Q,0,ALAMEDA,OAKLAND,2018
8700453,3,1,3,M,39,4,9,P,-,3,ALAMEDA,OAKLAND,2018
8705781,1,1,4,M,53,3,1,P,V,1,ALAMEDA,OAKLAND,2018
8706439,2,1,4,M,40,3,9,P,W,0,ALAMEDA,OAKLAND,2018
8706439,2,2,2,M,1,0,9,P,Y,0,ALAMEDA,OAKLAND,2018
8706684,2,1,4,-,59,3,9,P,V,1,ALAMEDA,OAKLAND,2018
8709565,2,1,3,M,25,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8709581,1,1,3,M,22,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8709581,2,1,4,M,30,4,1,-,-,0,ALAMEDA,OAKLAND,2018
8710525,2,1,4,M,72,4,1,P,W,2,ALAMEDA,OAKLAND,2018
8710837,1,1,4,M,44,4,9,M,V,0,ALAMEDA,OAKLAND,2018
8714463,2,1,3,F,67,3,9,-,-,1,ALAMEDA,OAKLAND,2018
8714722,1,1,3,M,11,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8714734,2,1,3,M,30,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8714746,2,1,3,M,60,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8715224,2,1,3,-,52,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8715544,2,1,3,M,41,2,9,-,-,0,ALAMEDA,OAKLAND,2018
8717584,2,1,4,M,72,4,1,W,-,0,ALAMEDA,OAKLAND,2018
8717592,2,1,3,F,54,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8717599,3,1,3,F,34,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8719682,2,1,3,M,80,2,9,-,-,3,ALAMEDA,OAKLAND,2018
8724812,1,1,3,F,29,3,9,-,-,1,ALAMEDA,OAKLAND,2018
8726051,2,1,3,F,46,3,9,-,-,0,ALAMEDA,OAKLAND,2018
8726289,2,1,3,M,46,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8728695,1,1,4,M,56,4,9,P,V,3,ALAMEDA,OAKLAND,2018
8730837,2,1,4,M,38,4,1,P,V,0,ALAMEDA,OAKLAND,2018
8730891,2,1,3,F,74,3,9,P,-,3,ALAMEDA,OAKLAND,2018
8733927,2,1,3,F,54,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8733939,1,1,3,F,62,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8733986,2,1,3,F,17,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8733987,1,1,3,F,8,3,9,-,-,0,ALAMEDA,OAKLAND,2018
8736266,2,1,3,M,22,2,9,-,-,3,ALAMEDA,OAKLAND,2018
8737461,2,1,3,F,43,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8737473,2,1,3,F,45,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8737481,2,1,3,F,31,2,9,P,-,3,ALAMEDA,OAKLAND,2018
8740883,2,1,3,F,51,4,9,P,A,1,ALAMEDA,OAKLAND,2018
8742035,1,1,3,M,17,3,1,M,V,0,ALAMEDA,OAKLAND,2018
8742795,2,1,3,M,59,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8743038,1,1,3,F,20,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8749343,2,1,3,F,65,3,9,-,-,0,ALAMEDA,OAKLAND,2018
8749355,2,1,3,F,5,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8751012,1,1,1,M,45,4,1,L,G,0,ALAMEDA,OAKLAND,2018
8751012,2,1,1,M,25,4,1,L,G,0,ALAMEDA,OAKLAND,2018
8751012,3,1,3,M,48,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8753386,1,1,3,M,7,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8754003,2,1,3,F,28,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8754039,2,1,3,-,35,4,9,P,H,0,ALAMEDA,OAKLAND,2018
8754558,2,1,4,M,61,3,1,N,Y,0,ALAMEDA,OAKLAND,2018
8755175,2,1,3,F,47,2,9,-,-,3,ALAMEDA,OAKLAND,2018
8756220,2,1,3,M,62,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8756366,2,1,3,F,68,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8759010,1,1,4,M,9,3,9,M,V,1,ALAMEDA,OAKLAND,2018
8765413,2,1,3,F,44,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8770970,2,1,1,F,50,4,1,M,G,0,ALAMEDA,OAKLAND,2018
8771203,1,1,4,F,43,4,9,P,W,0,ALAMEDA,OAKLAND,2018
8771208,1,1,2,F,39,0,3,M,G,0,ALAMEDA,OAKLAND,2018
8771208,2,1,3,F,6,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8771247,1,1,4,M,61,3,1,P,V,1,ALAMEDA,OAKLAND,2018
8771272,1,1,2,-,14,0,6,M,G,0,ALAMEDA,OAKLAND,2018
8771272,1,2,2,M,8,0,4,M,G,0,ALAMEDA,OAKLAND,2018
8771272,2,1,3,F,75,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8772581,1,1,3,M,41,2,9,-,-,0,ALAMEDA,OAKLAND,2018
8773782,2,1,3,M,89,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8773890,2,1,3,F,61,4,9,M,A,0,ALAMEDA,OAKLAND,2018
8773902,1,1,4,M,47,4,1,P,-,3,ALAMEDA,OAKLAND,2018
8774661,1,1,3,F,30,4,9,N,A,0,ALAMEDA,OAKLAND,2018
8775677,1,1,2,F,58,0,2,M,G,0,ALAMEDA,OAKLAND,2018
8775677,2,1,3,F,2,4,9,P,A,0,ALAMEDA,OAKLAND,2018
8778028,2,1,3,F,75,4,9,M,H,0,ALAMEDA,OAKLAND,2018
8778320,2,1,5,M,55,4,9,M,H,0,ALAMEDA,OAKLAND,2018
8778320,3,1,3,M,32,4,9,P,A,0,ALAMEDA,OAKLAND,2018
8778330,1,1,3,M,2,4,9,M,A,0,ALAMEDA,OAKLAND,2018
8778330,2,1,3,F,24,4,9,M,A,0,ALAMEDA,OAKLAND,2018
8778354,1,1,3,M,44,2,9,-,-,0,ALAMEDA,OAKLAND,2018
8778903,1,1,3,M,60,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8778907,2,1,4,M,21,4,9,P,V,1,ALAMEDA,OAKLAND,2018
8785412,2,1,3,F,48,4,9,P,A,0,ALAMEDA,OAKLAND,2018
8785629,2,1,3,M,17,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8785629,3,1,3,M,30,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8786011,1,1,2,F,38,0,3,M,G,0,ALAMEDA,OAKLAND,2018
8786011,2,1,4,M,40,4,9,P,Y,0,ALAMEDA,OAKLAND,2018
8786075,2,1,3,F,18,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8788249,2,1,3,M,18,3,9,P,-,0,ALAMEDA,OAKLAND,2018
8789987,2,1,3,M,33,4,1,P,-,0,ALAMEDA,OAKLAND,2018
8790019,2,1,3,M,62,4,9,-,-,1,ALAMEDA,OAKLAND,2019
8790243,3,1,3,F,60,3,9,P,H,0,ALAMEDA,OAKLAND,2018
8790815,2,1,3,M,39,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8790823,1,1,3,M,15,3,9,P,B,0,ALAMEDA,OAKLAND,2018
8791383,1,1,4,M,10,2,9,P,V,1,ALAMEDA,OAKLAND,2018
8791383,2,1,2,F,48,0,3,M,G,0,ALAMEDA,OAKLAND,2018
8791383,2,2,2,F,49,0,4,M,G,0,ALAMEDA,OAKLAND,2018
8792724,2,1,3,F,15,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8793911,2,1,4,M,21,4,9,P,V,0,ALAMEDA,OAKLAND,2018
8795502,2,1,4,M,77,4,9,V,-,1,ALAMEDA,OAKLAND,2018
8799826,1,1,3,-,63,2,1,-,-,1,ALAMEDA,OAKLAND,2021
8799830,2,1,3,-,13,2,-,-,-,-,ALAMEDA,OAKLAND,2021
8804234,2,1,3,F,48,3,9,N,A,0,ALAMEDA,OAKLAND,2018
8809037,2,1,4,M,16,3,9,P,Y,0,ALAMEDA,OAKLAND,2019
8812264,1,1,3,M,33,2,1,N,-,3,ALAMEDA,OAKLAND,2019
8812287,2,1,4,F,56,4,1,P,A,0,ALAMEDA,OAKLAND,2019
8816672,2,1,3,F,58,2,9,N,A,0,ALAMEDA,OAKLAND,2019
8819792,2,1,3,F,30,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8819800,2,1,3,F,33,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8820283,2,1,4,-,20,4,9,P,-,0,ALAMEDA,OAKLAND,2019
8821096,2,1,3,F,29,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8822685,1,1,3,F,41,4,9,P,-,0,ALAMEDA,OAKLAND,2019
8831014,2,1,3,M,53,3,9,P,-,3,ALAMEDA,OAKLAND,2019
8843149,2,1,3,F,39,4,9,P,A,0,ALAMEDA,OAKLAND,2018
8845313,2,1,3,M,51,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8845321,1,1,4,-,46,3,9,P,V,1,ALAMEDA,OAKLAND,2019
8845321,2,1,2,M,38,0,1,M,B,0,ALAMEDA,OAKLAND,2019
8848409,1,1,3,M,40,3,9,-,-,3,ALAMEDA,OAKLAND,2019
8848409,2,1,2,-,998,0,3,G,-,0,ALAMEDA,OAKLAND,2019
8848409,2,2,2,M,5,0,5,M,Q,0,ALAMEDA,OAKLAND,2019
8848417,2,1,3,F,36,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8848782,2,1,3,F,2,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8849279,2,1,3,M,33,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8861976,2,1,3,-,60,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8861976,3,1,3,-,46,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8864465,2,1,3,M,998,3,9,-,-,0,ALAMEDA,OAKLAND,2019
8864471,1,1,4,F,22,4,9,P,V,1,ALAMEDA,OAKLAND,2019
8868630,2,1,3,M,26,4,9,P,B,0,ALAMEDA,OAKLAND,2019
8869296,2,1,3,F,11,4,9,-,P,0,ALAMEDA,OAKLAND,2019
8869304,2,1,4,M,21,4,9,M,A,0,ALAMEDA,OAKLAND,2019
8870186,2,1,3,M,26,4,9,P,A,0,ALAMEDA,OAKLAND,2019
8870849,1,1,4,F,53,3,1,P,W,0,ALAMEDA,OAKLAND,2019
8870976,2,1,3,F,27,4,9,N,-,0,ALAMEDA,OAKLAND,2019
8873137,1,1,3,F,28,3,9,-,-,0,ALAMEDA,OAKLAND,2019
8877767,2,1,4,F,23,4,9,P,V,0,ALAMEDA,OAKLAND,2019
8879643,1,1,3,M,55,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8880063,2,1,4,M,58,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8886385,2,1,3,M,49,3,9,-,-,3,ALAMEDA,OAKLAND,2019
8886776,2,1,4,M,51,3,9,P,V,1,ALAMEDA,OAKLAND,2019
8886780,2,1,3,F,62,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8893235,1,1,4,M,15,4,1,M,V,1,ALAMEDA,OAKLAND,2019
8893239,2,1,3,F,27,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8894796,1,1,4,M,59,4,9,-,V,1,ALAMEDA,OAKLAND,2019
8894800,2,1,3,F,12,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8899867,1,1,3,M,70,3,9,P,-,0,ALAMEDA,OAKLAND,2019
8899875,2,1,4,M,36,4,9,P,V,1,ALAMEDA,OAKLAND,2019
8901183,2,1,3,F,78,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8902359,2,1,3,F,30,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8902754,2,1,3,F,62,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8902969,2,1,3,F,51,4,9,M,H,0,ALAMEDA,OAKLAND,2019
8909710,2,1,3,M,28,4,9,N,A,0,ALAMEDA,OAKLAND,2019
8909714,2,1,3,F,14,3,9,-,-,3,ALAMEDA,OAKLAND,2019
8909726,2,1,3,F,67,3,9,-,-,0,ALAMEDA,OAKLAND,2019
8909730,2,1,3,F,44,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8909738,2,1,3,M,72,4,9,M,A,0,ALAMEDA,OAKLAND,2019
8910040,2,1,3,M,34,4,9,P,-,3,ALAMEDA,OAKLAND,2019
8911506,2,1,3,F,40,1,-,-,-,-,ALAMEDA,OAKLAND,2020
8913242,2,1,4,-,998,3,9,P,W,0,ALAMEDA,OAKLAND,2018
8915624,2,1,3,-,20,4,9,P,W,0,ALAMEDA,OAKLAND,2019
8917270,2,1,3,M,27,3,9,-,-,0,ALAMEDA,OAKLAND,2019
8922594,1,1,4,F,24,3,1,P,V,3,ALAMEDA,OAKLAND,2019
8925188,2,1,3,F,29,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8926424,1,1,4,-,49,3,9,P,V,1,ALAMEDA,OAKLAND,2019
8929021,2,1,3,M,73,3,9,-,-,0,ALAMEDA,OAKLAND,2019
8930654,1,1,3,F,54,4,9,P,-,0,ALAMEDA,OAKLAND,2019
8935294,2,1,3,M,38,3,9,P,A,0,ALAMEDA,OAKLAND,2019
8935916,2,1,3,F,25,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8939116,2,1,3,F,43,1,9,-,-,0,ALAMEDA,OAKLAND,2018
8939132,1,1,3,M,63,1,9,P,-,0,ALAMEDA,OAKLAND,2018
8939132,2,1,2,F,7,0,6,M,G,0,ALAMEDA,OAKLAND,2018
8942591,3,1,3,M,74,4,9,M,-,0,ALAMEDA,OAKLAND,2019
8942814,1,1,4,M,47,4,2,N,W,1,ALAMEDA,OAKLAND,2019
8942826,2,1,3,M,23,3,9,N,B,0,ALAMEDA,OAKLAND,2019
8943534,2,1,3,F,35,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8943893,2,1,3,-,40,4,1,M,H,0,ALAMEDA,OAKLAND,2019
8947338,2,1,3,F,22,4,9,P,-,0,ALAMEDA,OAKLAND,2019
8947355,1,1,3,-,71,4,9,P,-,0,ALAMEDA,OAKLAND,2019
8954931,1,1,2,M,51,4,6,M,G,0,ALAMEDA,OAKLAND,2019
8959630,2,1,3,M,24,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8960021,1,1,4,M,32,3,9,P,W,3,ALAMEDA,OAKLAND,2019
8964506,2,1,3,F,64,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8965403,1,1,4,-,53,2,9,P,V,1,ALAMEDA,OAKLAND,2019
8966191,2,1,4,M,54,4,9,A,-,0,ALAMEDA,OAKLAND,2019
8966203,2,1,3,M,54,2,9,P,A,0,ALAMEDA,OAKLAND,2019
8966573,1,1,3,M,22,3,9,-,-,0,ALAMEDA,OAKLAND,2019
8966577,2,1,3,M,43,4,9,P,A,0,ALAMEDA,OAKLAND,2019
8966638,2,1,4,M,56,3,1,P,Y,0,ALAMEDA,OAKLAND,2019
8970441,2,1,4,M,50,3,9,P,V,1,ALAMEDA,OAKLAND,2019
8970997,2,1,4,M,53,4,1,P,W,0,ALAMEDA,OAKLAND,2019
8971628,1,1,4,M,36,3,1,P,V,0,ALAMEDA,OAKLAND,2019
8972169,2,1,4,M,60,4,1,-,V,3,ALAMEDA,OAKLAND,2019
8977159,2,1,3,M,39,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8979323,2,1,3,M,28,4,9,P,A,3,ALAMEDA,OAKLAND,2019
8979946,3,1,3,M,31,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8980856,2,1,3,M,54,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8983645,2,1,3,-,89,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8983848,2,1,3,F,28,2,9,N,A,0,ALAMEDA,OAKLAND,2019
8983892,2,1,3,-,48,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8984639,2,1,3,M,10,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8986087,2,1,3,M,51,3,9,-,-,0,ALAMEDA,OAKLAND,2019
8986138,2,1,4,M,35,3,9,P,W,2,ALAMEDA,OAKLAND,2019
8986150,2,1,4,F,24,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8990065,2,1,3,M,26,2,9,-,N,0,ALAMEDA,OAKLAND,2019
8991746,2,1,3,M,50,3,9,P,-,0,ALAMEDA,OAKLAND,2019
8991750,1,1,3,M,33,4,9,N,A,0,ALAMEDA,OAKLAND,2019
8996080,2,1,4,-,25,3,1,P,V,0,ALAMEDA,OAKLAND,2019
8996148,2,1,4,-,56,4,9,P,V,0,ALAMEDA,OAKLAND,2019
8996154,1,1,4,M,25,4,9,P,V,1,ALAMEDA,OAKLAND,2019
8997389,1,1,4,M,41,4,9,P,W,0,ALAMEDA,OAKLAND,2019
9001689,2,1,3,F,24,3,9,-,-,0,ALAMEDA,OAKLAND,2019
9001858,2,1,3,M,71,3,9,L,-,0,ALAMEDA,OAKLAND,2019
9002481,1,1,3,F,52,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9002485,2,1,4,M,13,4,9,-,V,3,ALAMEDA,OAKLAND,2019
9002517,1,1,3,F,7,2,9,P,-,0,ALAMEDA,OAKLAND,2019
9002529,2,1,3,F,32,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9006193,2,1,3,M,40,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9006333,1,1,3,M,41,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9006442,2,1,3,F,9,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9009818,2,1,3,M,28,3,9,-,-,0,ALAMEDA,OAKLAND,2019
9009834,2,1,4,F,28,4,1,P,V,0,ALAMEDA,OAKLAND,2019
9009909,2,1,3,M,53,2,9,-,-,0,ALAMEDA,OAKLAND,2019
9012055,2,1,3,F,35,2,9,-,-,0,ALAMEDA,OAKLAND,2019
9013457,2,1,3,F,51,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9013571,2,1,3,M,48,2,9,-,-,2,ALAMEDA,OAKLAND,2019
9014247,2,1,4,-,27,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9014279,2,1,3,M,77,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9014316,2,1,3,M,29,2,9,P,A,3,ALAMEDA,OAKLAND,2019
9017365,2,1,3,M,47,4,9,P,-,3,ALAMEDA,OAKLAND,2020
9017433,2,1,3,F,27,4,9,P,-,0,ALAMEDA,OAKLAND,2020
9017614,2,1,3,M,74,2,9,-,-,3,ALAMEDA,OAKLAND,2020
9017618,2,1,4,M,31,4,9,-,V,0,ALAMEDA,OAKLAND,2020
9017641,2,1,3,-,22,4,9,-,-,0,ALAMEDA,OAKLAND,2020
9020482,1,1,4,M,29,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9021625,1,1,3,M,67,2,9,P,-,3,ALAMEDA,OAKLAND,2019
9021781,1,1,3,F,18,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9021781,2,1,2,F,44,0,3,M,G,0,ALAMEDA,OAKLAND,2019
9021801,1,1,4,M,58,3,9,P,W,0,ALAMEDA,OAKLAND,2019
9022102,1,1,4,M,66,4,9,M,A,0,ALAMEDA,OAKLAND,2019
9023270,2,1,3,M,49,3,9,P,A,0,ALAMEDA,OAKLAND,2019
9028933,2,1,4,F,49,4,9,-,V,1,ALAMEDA,OAKLAND,2019
9029531,1,1,4,F,27,4,1,P,V,0,ALAMEDA,OAKLAND,2019
9031441,1,1,3,M,64,3,9,P,-,0,ALAMEDA,OAKLAND,2019
9031453,2,1,3,F,68,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9032041,2,1,3,F,29,4,9,P,A,0,ALAMEDA,OAKLAND,2019
9032041,3,1,3,M,3,4,9,P,A,0,ALAMEDA,OAKLAND,2019
9039405,1,1,3,F,49,4,9,B,-,3,ALAMEDA,OAKLAND,2019
9039425,2,1,3,-,66,2,9,P,-,3,ALAMEDA,OAKLAND,2019
